number	PRI.div.model	density	PRI.model	density	PRI.Psi	density	PRI.E.t	density	PRI.omega	density
7699	344.365	0.00102741	4.07951	2.23625e-21	17.1674	0.0531473	0.211352	9.3321e-19	0.323014	2.47261e-10
7700	344.41	0.00102773	4.07991	2.19991e-21	17.1695	0.0529698	0.21138	8.91598e-19	0.323056	2.46102e-10
7701	344.454	0.00102806	4.08031	2.16407e-21	17.1716	0.0527909	0.211407	8.52034e-19	0.323098	2.44937e-10
7702	344.499	0.00102838	4.08071	2.12869e-21	17.1737	0.0526107	0.211435	8.14384e-19	0.32314	2.43764e-10
7703	344.544	0.00102871	4.08111	2.09378e-21	17.1758	0.052429	0.211462	7.78588e-19	0.323182	2.42583e-10
7704	344.588	0.00102903	4.08151	2.05934e-21	17.1779	0.0522462	0.21149	7.44568e-19	0.323224	2.41396e-10
7705	344.633	0.00102936	4.08191	2.02537e-21	17.18	0.052062	0.211517	7.12247e-19	0.323266	2.40202e-10
7706	344.677	0.00102969	4.08231	1.99185e-21	17.1821	0.0518766	0.211545	6.81552e-19	0.323308	2.39002e-10
7707	344.722	0.00103002	4.08271	1.9588e-21	17.1842	0.0516901	0.211572	6.52415e-19	0.323349	2.37795e-10
7708	344.767	0.00103035	4.08311	1.92619e-21	17.1863	0.0515024	0.211599	6.2477e-19	0.323391	2.36582e-10
7709	344.811	0.00103068	4.08351	1.89403e-21	17.1884	0.0513135	0.211627	5.98554e-19	0.323433	2.35363e-10
7710	344.856	0.00103101	4.08391	1.86234e-21	17.1905	0.0511237	0.211654	5.73722e-19	0.323475	2.34139e-10
7711	344.9	0.00103134	4.08431	1.83106e-21	17.1926	0.0509328	0.211682	5.50187e-19	0.323517	2.32908e-10
7712	344.945	0.00103167	4.08471	1.80022e-21	17.1947	0.0507408	0.211709	5.27911e-19	0.323559	2.31671e-10
7713	344.99	0.001032	4.08511	1.7698e-21	17.1968	0.0505478	0.211737	5.06841e-19	0.323601	2.30429e-10
7714	345.034	0.00103234	4.08551	1.73982e-21	17.1989	0.0503539	0.211764	4.86929e-19	0.323643	2.29182e-10
7715	345.079	0.00103267	4.08591	1.71026e-21	17.201	0.0501591	0.211792	4.68128e-19	0.323685	2.2793e-10
7716	345.123	0.001033	4.08631	1.68111e-21	17.2031	0.0499634	0.211819	4.50395e-19	0.323727	2.26673e-10
7717	345.168	0.00103334	4.08671	1.65238e-21	17.2052	0.0497669	0.211847	4.33686e-19	0.323769	2.25411e-10
7718	345.213	0.00103367	4.08711	1.62406e-21	17.2073	0.0495695	0.211874	4.17962e-19	0.323811	2.24144e-10
7719	345.257	0.00103401	4.08751	1.59616e-21	17.2094	0.0493715	0.211901	4.03194e-19	0.323853	2.22874e-10
7720	345.302	0.00103434	4.08791	1.56864e-21	17.2115	0.0491726	0.211929	3.89329e-19	0.323895	2.21598e-10
7721	345.346	0.00103468	4.08831	1.54152e-21	17.2136	0.0489731	0.211956	3.7634e-19	0.323937	2.20318e-10
7722	345.391	0.00103502	4.08871	1.51479e-21	17.2157	0.0487729	0.211984	3.64197e-19	0.323979	2.19035e-10
7723	345.436	0.00103535	4.08911	1.48845e-21	17.2178	0.048572	0.212011	3.52869e-19	0.324021	2.17747e-10
7724	345.48	0.00103569	4.08951	1.4625e-21	17.2199	0.0483706	0.212039	3.42327e-19	0.324063	2.16456e-10
7725	345.525	0.00103603	4.08991	1.43693e-21	17.222	0.0481686	0.212066	3.32544e-19	0.324105	2.15161e-10
7726	345.569	0.00103637	4.09031	1.41173e-21	17.2241	0.047966	0.212094	3.23495e-19	0.324147	2.13863e-10
7727	345.614	0.00103671	4.09071	1.3869e-21	17.2262	0.047763	0.212121	3.15155e-19	0.324189	2.12561e-10
7728	345.659	0.00103705	4.09111	1.36246e-21	17.2283	0.0475597	0.212148	3.07506e-19	0.324231	2.11257e-10
7729	345.703	0.00103739	4.09151	1.33837e-21	17.2304	0.0473558	0.212176	3.00519e-19	0.324273	2.0995e-10
7730	345.748	0.00103773	4.09191	1.31463e-21	17.2325	0.0471516	0.212203	2.94177e-19	0.324315	2.0864e-10
7731	345.792	0.00103807	4.09231	1.29126e-21	17.2346	0.046947	0.212231	2.88464e-19	0.324357	2.07327e-10
7732	345.837	0.00103841	4.09271	1.26823e-21	17.2367	0.0467421	0.212258	2.8336e-19	0.324398	2.06011e-10
7733	345.882	0.00103875	4.09311	1.24555e-21	17.2388	0.0465369	0.212286	2.78851e-19	0.32444	2.04694e-10
7734	345.926	0.00103909	4.09351	1.22322e-21	17.2409	0.0463316	0.212313	2.74922e-19	0.324482	2.03374e-10
7735	345.971	0.00103943	4.09391	1.20123e-21	17.243	0.046126	0.212341	2.71558e-19	0.324524	2.02052e-10
7736	346.016	0.00103977	4.09431	1.17957e-21	17.2451	0.0459202	0.212368	2.68748e-19	0.324566	2.00728e-10
7737	346.06	0.00104012	4.09471	1.15826e-21	17.2472	0.0457145	0.212395	2.6648e-19	0.324608	1.99403e-10
7738	346.105	0.00104046	4.09511	1.13726e-21	17.2493	0.0455086	0.212423	2.64742e-19	0.32465	1.98076e-10
7739	346.149	0.0010408	4.09551	1.11659e-21	17.2514	0.0453026	0.21245	2.63527e-19	0.324692	1.96748e-10
7740	346.194	0.00104115	4.09591	1.09623e-21	17.2535	0.0450966	0.212478	2.62824e-19	0.324734	1.95418e-10
7741	346.239	0.00104149	4.09631	1.0762e-21	17.2556	0.0448906	0.212505	2.62627e-19	0.324776	1.94087e-10
7742	346.283	0.00104183	4.09671	1.05648e-21	17.2577	0.0446847	0.212533	2.6293e-19	0.324818	1.92756e-10
7743	346.328	0.00104218	4.09711	1.03706e-21	17.2598	0.0444789	0.21256	2.63727e-19	0.32486	1.91423e-10
7744	346.372	0.00104252	4.09751	1.01796e-21	17.2619	0.0442732	0.212588	2.65012e-19	0.324902	1.90089e-10
7745	346.417	0.00104286	4.09791	9.99151e-22	17.264	0.0440677	0.212615	2.66782e-19	0.324944	1.88756e-10
7746	346.462	0.00104321	4.09831	9.80655e-22	17.2661	0.0438625	0.212642	2.69033e-19	0.324986	1.87422e-10
7747	346.506	0.00104355	4.09871	9.62442e-22	17.2682	0.0436574	0.21267	2.71764e-19	0.325028	1.86088e-10
7748	346.551	0.0010439	4.09911	9.44519e-22	17.2703	0.0434526	0.212697	2.74975e-19	0.32507	1.84753e-10
7749	346.595	0.00104424	4.09951	9.26884e-22	17.2724	0.0432481	0.212725	2.78663e-19	0.325112	1.83418e-10
7750	346.64	0.00104458	4.09991	9.09532e-22	17.2745	0.043044	0.212752	2.82829e-19	0.325154	1.82084e-10
7751	346.685	0.00104493	4.10031	8.9246e-22	17.2766	0.0428403	0.21278	2.87474e-19	0.325196	1.80749e-10
7752	346.729	0.00104527	4.10071	8.75665e-22	17.2787	0.0426369	0.212807	2.926e-19	0.325238	1.79416e-10
7753	346.774	0.00104562	4.10111	8.59143e-22	17.2808	0.0424341	0.212835	2.9821e-19	0.32528	1.78082e-10
7754	346.818	0.00104596	4.10151	8.42889e-22	17.2829	0.0422317	0.212862	3.04306e-19	0.325322	1.7675e-10
7755	346.863	0.0010463	4.10191	8.26912e-22	17.285	0.04203	0.21289	3.1089e-19	0.325364	1.75419e-10
7756	346.908	0.00104665	4.10231	8.11187e-22	17.2871	0.0418287	0.212917	3.17973e-19	0.325406	1.74088e-10
7757	346.952	0.00104699	4.10271	7.95721e-22	17.2892	0.041628	0.212944	3.25557e-19	0.325447	1.72759e-10
7758	346.997	0.00104733	4.10311	7.8051e-22	17.2913	0.041428	0.212972	3.33649e-19	0.325489	1.7143e-10
7759	347.041	0.00104768	4.10351	7.65552e-22	17.2934	0.0412286	0.212999	3.42256e-19	0.325531	1.70103e-10
7760	347.086	0.00104802	4.10391	7.50843e-22	17.2955	0.0410299	0.213027	3.51385e-19	0.325573	1.68778e-10
7761	347.131	0.00104836	4.10431	7.3638e-22	17.2976	0.040832	0.213054	3.61046e-19	0.325615	1.67454e-10
7762	347.175	0.0010487	4.10471	7.22158e-22	17.2997	0.0406348	0.213082	3.71247e-19	0.325657	1.66131e-10
7763	347.22	0.00104904	4.10511	7.08176e-22	17.3018	0.0404385	0.213109	3.81999e-19	0.325699	1.64811e-10
7764	347.264	0.00104939	4.10551	6.94438e-22	17.3039	0.0402431	0.213137	3.93305e-19	0.325741	1.63494e-10
7765	347.309	0.00104973	4.10591	6.80924e-22	17.306	0.0400484	0.213164	4.05191e-19	0.325783	1.62177e-10
7766	347.354	0.00105007	4.10631	6.67639e-22	17.3081	0.0398547	0.213191	4.17662e-19	0.325825	1.60863e-10
7767	347.398	0.00105041	4.10671	6.54581e-22	17.3102	0.0396619	0.213219	4.30731e-19	0.325867	1.59551e-10
7768	347.443	0.00105074	4.10711	6.41746e-22	17.3123	0.0394701	0.213246	4.44412e-19	0.325909	1.58242e-10
7769	347.487	0.00105108	4.10751	6.29131e-22	17.3144	0.0392793	0.213274	4.58721e-19	0.325951	1.56935e-10
7770	347.532	0.00105142	4.10791	6.16733e-22	17.3165	0.0390895	0.213301	4.73671e-19	0.325993	1.55631e-10
7771	347.577	0.00105176	4.10831	6.04549e-22	17.3186	0.0389008	0.213329	4.8928e-19	0.326035	1.5433e-10
7772	347.621	0.00105209	4.10871	5.92575e-22	17.3207	0.0387132	0.213356	5.05565e-19	0.326077	1.53032e-10
7773	347.666	0.00105243	4.10911	5.80817e-22	17.3228	0.0385269	0.213384	5.22533e-19	0.326119	1.51737e-10
7774	347.71	0.00105277	4.10951	5.69256e-22	17.3249	0.0383416	0.213411	5.40223e-19	0.326161	1.50445e-10
7775	347.755	0.0010531	4.10991	5.57898e-22	17.327	0.0381576	0.213438	5.58645e-19	0.326203	1.49156e-10
7776	347.8	0.00105343	4.11031	5.46738e-22	17.3291	0.0379747	0.213466	5.77819e-19	0.326245	1.47871e-10
7777	347.844	0.00105377	4.11071	5.35775e-22	17.3312	0.0377932	0.213493	5.97767e-19	0.326287	1.46589e-10
7778	347.889	0.0010541	4.11111	5.25006e-22	17.3333	0.0376129	0.213521	6.1851e-19	0.326329	1.4531e-10
7779	347.934	0.00105443	4.11151	5.14427e-22	17.3354	0.037434	0.213548	6.40072e-19	0.326371	1.44035e-10
7780	347.978	0.00105476	4.11191	5.04036e-22	17.3375	0.0372564	0.213576	6.62477e-19	0.326413	1.42764e-10
7781	348.023	0.00105509	4.11231	4.93829e-22	17.3396	0.0370802	0.213603	6.85751e-19	0.326455	1.41497e-10
7782	348.067	0.00105541	4.11271	4.83812e-22	17.3417	0.0369056	0.213631	7.09903e-19	0.326497	1.40234e-10
7783	348.112	0.00105574	4.11311	4.73967e-22	17.3438	0.0367323	0.213658	7.34991e-19	0.326538	1.38975e-10
7784	348.157	0.00105606	4.11351	4.643e-22	17.3459	0.0365604	0.213685	7.61027e-19	0.32658	1.3772e-10
7785	348.201	0.00105639	4.11391	4.54807e-22	17.348	0.0363901	0.213713	7.88042e-19	0.326622	1.36469e-10
7786	348.246	0.00105671	4.11431	4.45486e-22	17.3501	0.0362213	0.21374	8.16065e-19	0.326664	1.35222e-10
7787	348.29	0.00105703	4.11471	4.36333e-22	17.3522	0.0360541	0.213768	8.45127e-19	0.326706	1.3398e-10
7788	348.335	0.00105735	4.11511	4.27348e-22	17.3543	0.0358885	0.213795	8.75261e-19	0.326748	1.32742e-10
7789	348.38	0.00105767	4.11551	4.18526e-22	17.3564	0.0357245	0.213823	9.065e-19	0.32679	1.31509e-10
7790	348.424	0.00105799	4.11591	4.09866e-22	17.3585	0.0355622	0.21385	9.3888e-19	0.326832	1.30281e-10
7791	348.469	0.0010583	4.11631	4.0137e-22	17.3606	0.0354017	0.213878	9.72414e-19	0.326874	1.29058e-10
7792	348.513	0.00105862	4.11671	3.93025e-22	17.3627	0.0352427	0.213905	1.00718e-18	0.326916	1.27839e-10
7793	348.558	0.00105893	4.11711	3.84834e-22	17.3648	0.0350855	0.213933	1.0432e-18	0.326958	1.26625e-10
7794	348.603	0.00105924	4.11751	3.76796e-22	17.3669	0.0349301	0.21396	1.08051e-18	0.327	1.25416e-10
7795	348.647	0.00105955	4.11791	3.68906e-22	17.369	0.0347764	0.213987	1.11915e-18	0.327042	1.24212e-10
7796	348.692	0.00105986	4.11831	3.61164e-22	17.3711	0.0346246	0.214015	1.15916e-18	0.327084	1.23013e-10
7797	348.736	0.00106017	4.11871	3.53566e-22	17.3732	0.0344746	0.214042	1.20059e-18	0.327126	1.2182e-10
7798	348.781	0.00106047	4.11911	3.46111e-22	17.3753	0.0343265	0.21407	1.24349e-18	0.327168	1.20632e-10
7799	348.826	0.00106077	4.11951	3.38796e-22	17.3774	0.0341803	0.214097	1.28789e-18	0.32721	1.19449e-10
7800	348.87	0.00106107	4.11991	3.31623e-22	17.3795	0.0340361	0.214125	1.33383e-18	0.327252	1.18272e-10
7801	348.915	0.00106137	4.12031	3.24581e-22	17.3816	0.0338937	0.214152	1.3814e-18	0.327294	1.17101e-10
7802	348.959	0.00106167	4.12071	3.17673e-22	17.3837	0.0337533	0.21418	1.43062e-18	0.327336	1.15934e-10
7803	349.004	0.00106196	4.12111	3.10897e-22	17.3858	0.0336149	0.214207	1.48156e-18	0.327378	1.14774e-10
7804	349.049	0.00106226	4.12151	3.04249e-22	17.3879	0.0334786	0.214234	1.53427e-18	0.32742	1.13619e-10
7805	349.093	0.00106255	4.12191	2.97729e-22	17.39	0.0333442	0.214262	1.58879e-18	0.327462	1.1247e-10
7806	349.138	0.00106284	4.12231	2.91334e-22	17.3921	0.0332119	0.214289	1.6452e-18	0.327504	1.11327e-10
7807	349.182	0.00106312	4.12271	2.85062e-22	17.3942	0.0330817	0.214317	1.70355e-18	0.327546	1.10189e-10
7808	349.227	0.00106341	4.12311	2.78911e-22	17.3963	0.0329537	0.214344	1.7639e-18	0.327588	1.09058e-10
7809	349.272	0.00106369	4.12351	2.72882e-22	17.3984	0.0328278	0.214372	1.82628e-18	0.327629	1.07933e-10
7810	349.316	0.00106397	4.12391	2.66967e-22	17.4005	0.032704	0.214399	1.89083e-18	0.327671	1.06814e-10
7811	349.361	0.00106424	4.12431	2.61167e-22	17.4026	0.0325823	0.214427	1.95757e-18	0.327713	1.057e-10
7812	349.405	0.00106452	4.12471	2.5548e-22	17.4047	0.0324629	0.214454	2.02658e-18	0.327755	1.04593e-10
7813	349.45	0.00106479	4.12511	2.49905e-22	17.4068	0.0323457	0.214481	2.09794e-18	0.327797	1.03492e-10
7814	349.495	0.00106506	4.12551	2.44439e-22	17.4089	0.0322307	0.214509	2.17171e-18	0.327839	1.02398e-10
7815	349.539	0.00106532	4.12591	2.3908e-22	17.411	0.0321179	0.214536	2.24797e-18	0.327881	1.0131e-10
7816	349.584	0.00106559	4.12631	2.33827e-22	17.4131	0.0320075	0.214564	2.3268e-18	0.327923	1.00228e-10
7817	349.628	0.00106585	4.12671	2.28678e-22	17.4152	0.0318993	0.214591	2.40828e-18	0.327965	9.91521e-11
7818	349.673	0.00106611	4.12711	2.23634e-22	17.4173	0.0317935	0.214619	2.49245e-18	0.328007	9.80837e-11
7819	349.718	0.00106636	4.12751	2.18688e-22	17.4194	0.0316899	0.214646	2.57948e-18	0.328049	9.70211e-11
7820	349.762	0.00106661	4.12791	2.1384e-22	17.4215	0.0315887	0.214674	2.66942e-18	0.328091	9.5965e-11
7821	349.807	0.00106686	4.12831	2.09089e-22	17.4236	0.0314899	0.214701	2.76236e-18	0.328133	9.49155e-11
7822	349.852	0.00106711	4.12871	2.04433e-22	17.4257	0.0313935	0.214729	2.8584e-18	0.328175	9.38726e-11
7823	349.896	0.00106735	4.12911	1.99871e-22	17.4278	0.0312994	0.214756	2.95763e-18	0.328217	9.28363e-11
7824	349.941	0.00106759	4.12951	1.95401e-22	17.4299	0.0312078	0.214783	3.06014e-18	0.328259	9.18067e-11
7825	349.985	0.00106783	4.12991	1.91021e-22	17.432	0.0311186	0.214811	3.16605e-18	0.328301	9.07839e-11
7826	350.03	0.00106806	4.13031	1.8673e-22	17.4341	0.0310318	0.214838	3.27545e-18	0.328343	8.97677e-11
7827	350.074	0.00106829	4.13071	1.82529e-22	17.4362	0.0309475	0.214866	3.38839e-18	0.328385	8.87589e-11
7828	350.119	0.00106852	4.13111	1.78411e-22	17.4383	0.0308657	0.214893	3.50512e-18	0.328427	8.77563e-11
7829	350.164	0.00106874	4.13151	1.74377e-22	17.4404	0.0307864	0.214921	3.62567e-18	0.328469	8.67606e-11
7830	350.208	0.00106896	4.13191	1.70426e-22	17.4425	0.0307095	0.214948	3.75018e-18	0.328511	8.57717e-11
7831	350.253	0.00106918	4.13231	1.66555e-22	17.4446	0.0306352	0.214976	3.87876e-18	0.328553	8.47896e-11
7832	350.298	0.00106939	4.13271	1.62765e-22	17.4467	0.0305634	0.215003	4.01154e-18	0.328595	8.38145e-11
7833	350.342	0.0010696	4.13311	1.59053e-22	17.4488	0.0304941	0.21503	4.14864e-18	0.328637	8.28462e-11
7834	350.387	0.00106981	4.13351	1.55417e-22	17.4509	0.0304274	0.215058	4.2902e-18	0.328678	8.18849e-11
7835	350.431	0.00107001	4.13391	1.51857e-22	17.453	0.0303633	0.215085	4.43636e-18	0.32872	8.09306e-11
7836	350.476	0.00107021	4.13431	1.48374e-22	17.4551	0.0303017	0.215113	4.58716e-18	0.328762	7.99838e-11
7837	350.521	0.0010704	4.13471	1.44961e-22	17.4572	0.0302428	0.21514	4.74292e-18	0.328804	7.90434e-11
7838	350.565	0.00107059	4.13511	1.41619e-22	17.4593	0.0301864	0.215168	4.90372e-18	0.328846	7.81101e-11
7839	350.61	0.00107078	4.13551	1.38347e-22	17.4614	0.0301326	0.215195	5.06969e-18	0.328888	7.71837e-11
7840	350.654	0.00107096	4.13591	1.35144e-22	17.4635	0.0300815	0.215223	5.241e-18	0.32893	7.62644e-11
7841	350.699	0.00107114	4.13631	1.32009e-22	17.4656	0.0300329	0.21525	5.41781e-18	0.328972	7.53521e-11
7842	350.744	0.00107131	4.13671	1.2894e-22	17.4677	0.029987	0.215277	5.60028e-18	0.329014	7.44469e-11
7843	350.788	0.00107148	4.13711	1.25936e-22	17.4698	0.0299438	0.215305	5.78858e-18	0.329056	7.35488e-11
7844	350.833	0.00107165	4.13751	1.22995e-22	17.4719	0.0299032	0.215332	5.9829e-18	0.329098	7.26577e-11
7845	350.877	0.00107181	4.13791	1.2012e-22	17.474	0.0298652	0.21536	6.18328e-18	0.32914	7.17743e-11
7846	350.922	0.00107197	4.13831	1.17303e-22	17.4761	0.02983	0.215387	6.39015e-18	0.329182	7.08974e-11
7847	350.967	0.00107212	4.13871	1.14547e-22	17.4782	0.0297974	0.215415	6.60358e-18	0.329224	7.00275e-11
7848	351.011	0.00107227	4.13911	1.1185e-22	17.4803	0.0297674	0.215442	6.82378e-18	0.329266	6.91648e-11
7849	351.056	0.00107241	4.13951	1.09211e-22	17.4824	0.0297402	0.21547	7.05093e-18	0.329308	6.83092e-11
7850	351.1	0.00107255	4.13991	1.06629e-22	17.4845	0.0297156	0.215497	7.28526e-18	0.32935	6.74606e-11
7851	351.145	0.00107268	4.14031	1.04103e-22	17.4866	0.0296938	0.215524	7.52696e-18	0.329392	6.66192e-11
7852	351.19	0.00107281	4.14071	1.01632e-22	17.4887	0.0296746	0.215552	7.77625e-18	0.329434	6.57848e-11
7853	351.234	0.00107294	4.14111	9.92141e-23	17.4909	0.0296581	0.215579	8.03337e-18	0.329476	6.49576e-11
7854	351.279	0.00107306	4.14151	9.68504e-23	17.4929	0.0296444	0.215607	8.29838e-18	0.329518	6.41379e-11
7855	351.323	0.00107317	4.14191	9.45369e-23	17.495	0.0296333	0.215634	8.57183e-18	0.32956	6.33248e-11
7856	351.368	0.00107328	4.14231	9.2274e-23	17.4972	0.029625	0.215662	8.85381e-18	0.329602	6.25188e-11
7857	351.413	0.00107339	4.14271	9.00608e-23	17.4993	0.0296194	0.215689	9.14457e-18	0.329644	6.17199e-11
7858	351.457	0.00107349	4.14311	8.78962e-23	17.5014	0.0296165	0.215717	9.44436e-18	0.329686	6.0928e-11
7859	351.502	0.00107359	4.14351	8.57793e-23	17.5035	0.0296163	0.215744	9.75345e-18	0.329728	6.01432e-11
7860	351.546	0.00107368	4.14391	8.37092e-23	17.5056	0.0296188	0.215772	1.00721e-17	0.329769	5.93654e-11
7861	351.591	0.00107376	4.14431	8.1685e-23	17.5077	0.029624	0.215799	1.04006e-17	0.329811	5.85947e-11
7862	351.636	0.00107384	4.14471	7.97057e-23	17.5098	0.029632	0.215826	1.07392e-17	0.329853	5.7831e-11
7863	351.68	0.00107392	4.14511	7.77716e-23	17.5119	0.0296427	0.215854	1.10881e-17	0.329895	5.70747e-11
7864	351.725	0.00107399	4.14551	7.58794e-23	17.514	0.0296561	0.215881	1.14478e-17	0.329937	5.6325e-11
7865	351.769	0.00107405	4.14591	7.40296e-23	17.5161	0.0296722	0.215909	1.18186e-17	0.329979	5.55823e-11
7866	351.814	0.00107411	4.14631	7.22213e-23	17.5182	0.029691	0.215936	1.22008e-17	0.330021	5.48465e-11
7867	351.859	0.00107416	4.14671	7.04536e-23	17.5203	0.0297125	0.215964	1.25946e-17	0.330063	5.41177e-11
7868	351.903	0.00107421	4.14711	6.87257e-23	17.5224	0.0297368	0.215991	1.30004e-17	0.330105	5.33958e-11
7869	351.948	0.00107425	4.14751	6.70368e-23	17.5245	0.0297637	0.216019	1.34185e-17	0.330147	5.26809e-11
7870	351.993	0.00107429	4.14791	6.53861e-23	17.5266	0.0297934	0.216046	1.38494e-17	0.330189	5.19728e-11
7871	352.037	0.00107432	4.14831	6.37729e-23	17.5287	0.0298257	0.216073	1.42933e-17	0.330231	5.12716e-11
7872	352.082	0.00107435	4.14872	6.21964e-23	17.5308	0.0298607	0.216101	1.47506e-17	0.330273	5.05773e-11
7873	352.126	0.00107437	4.14911	6.06566e-23	17.5329	0.0298984	0.216128	1.52215e-17	0.330315	4.98903e-11
7874	352.171	0.00107438	4.14952	5.91512e-23	17.535	0.0299389	0.216156	1.57068e-17	0.330357	4.92096e-11
7875	352.216	0.00107439	4.14991	5.76802e-23	17.5371	0.0299819	0.216183	1.62067e-17	0.330399	4.85357e-11
7876	352.26	0.00107439	4.15032	5.62429e-23	17.5392	0.0300277	0.216211	1.67216e-17	0.330441	4.78686e-11
7877	352.305	0.00107439	4.15071	5.48387e-23	17.5413	0.0300761	0.216238	1.72519e-17	0.330483	4.72083e-11
7878	352.349	0.00107438	4.15112	5.34669e-23	17.5434	0.0301272	0.216266	1.7798e-17	0.330525	4.65546e-11
7879	352.394	0.00107436	4.15152	5.21268e-23	17.5455	0.0301809	0.216293	1.83605e-17	0.330567	4.59077e-11
7880	352.439	0.00107434	4.15192	5.08177e-23	17.5476	0.0302373	0.21632	1.89397e-17	0.330609	4.52674e-11
7881	352.483	0.00107431	4.15232	4.95389e-23	17.5497	0.0302963	0.216348	1.95361e-17	0.330651	4.46338e-11
7882	352.528	0.00107428	4.15272	4.82907e-23	17.5518	0.0303579	0.216375	2.01498e-17	0.330693	4.40072e-11
7883	352.572	0.00107424	4.15312	4.70709e-23	17.5539	0.0304221	0.216403	2.0782e-17	0.330735	4.33868e-11
7884	352.617	0.00107419	4.15352	4.58795e-23	17.556	0.030489	0.21643	2.14329e-17	0.330777	4.27729e-11
7885	352.662	0.00107414	4.15392	4.47161e-23	17.5581	0.0305584	0.216458	2.2103e-17	0.330818	4.21655e-11
7886	352.706	0.00107408	4.15432	4.35799e-23	17.5602	0.0306305	0.216485	2.27928e-17	0.33086	4.15647e-11
7887	352.751	0.00107401	4.15472	4.24705e-23	17.5623	0.0307051	0.216513	2.35028e-17	0.330902	4.09703e-11
7888	352.795	0.00107394	4.15512	4.13873e-23	17.5644	0.0307822	0.21654	2.42336e-17	0.330944	4.03824e-11
7889	352.84	0.00107386	4.15552	4.03296e-23	17.5665	0.030862	0.216568	2.49858e-17	0.330986	3.98009e-11
7890	352.885	0.00107378	4.15592	3.92971e-23	17.5686	0.0309442	0.216595	2.57599e-17	0.331028	3.92257e-11
7891	352.929	0.00107369	4.15632	3.82896e-23	17.5707	0.031029	0.216622	2.65561e-17	0.33107	3.86573e-11
7892	352.974	0.00107359	4.15672	3.73055e-23	17.5728	0.0311163	0.21665	2.73758e-17	0.331112	3.80948e-11
7893	353.018	0.00107348	4.15712	3.63448e-23	17.5749	0.0312061	0.216677	2.82194e-17	0.331154	3.75385e-11
7894	353.063	0.00107337	4.15752	3.54071e-23	17.577	0.0312983	0.216705	2.90873e-17	0.331196	3.69886e-11
7895	353.108	0.00107325	4.15792	3.44919e-23	17.5791	0.0313931	0.216732	2.99803e-17	0.331238	3.64448e-11
7896	353.152	0.00107313	4.15832	3.35987e-23	17.5812	0.0314903	0.21676	3.08991e-17	0.33128	3.59072e-11
7897	353.197	0.001073	4.15872	3.27269e-23	17.5833	0.03159	0.216787	3.18442e-17	0.331322	3.53757e-11
7898	353.241	0.00107286	4.15912	3.18761e-23	17.5854	0.031692	0.216815	3.28165e-17	0.331364	3.48503e-11
7899	353.286	0.00107272	4.15952	3.10459e-23	17.5875	0.0317965	0.216842	3.38166e-17	0.331406	3.4331e-11
7900	353.331	0.00107256	4.15992	3.02363e-23	17.5896	0.0319033	0.216869	3.48447e-17	0.331448	3.3818e-11
7901	353.375	0.00107241	4.16032	2.94459e-23	17.5917	0.0320126	0.216897	3.59027e-17	0.33149	3.33107e-11
7902	353.42	0.00107224	4.16072	2.86746e-23	17.5938	0.0321242	0.216924	3.69908e-17	0.331532	3.28093e-11
7903	353.464	0.00107207	4.16112	2.79222e-23	17.5959	0.0322382	0.216952	3.81098e-17	0.331574	3.23139e-11
7904	353.509	0.00107189	4.16152	2.71881e-23	17.598	0.0323545	0.216979	3.92605e-17	0.331616	3.18243e-11
7905	353.554	0.0010717	4.16192	2.6472e-23	17.6001	0.0324731	0.217007	4.04437e-17	0.331658	3.13406e-11
7906	353.598	0.00107151	4.16232	2.57735e-23	17.6022	0.0325939	0.217034	4.16603e-17	0.3317	3.08626e-11
7907	353.643	0.00107131	4.16272	2.50922e-23	17.6043	0.0327171	0.217062	4.29112e-17	0.331742	3.03905e-11
7908	353.688	0.0010711	4.16312	2.44276e-23	17.6064	0.0328425	0.217089	4.41972e-17	0.331784	2.9924e-11
7909	353.732	0.00107089	4.16352	2.37798e-23	17.6085	0.03297	0.217116	4.55185e-17	0.331826	2.94635e-11
7910	353.777	0.00107067	4.16392	2.31477e-23	17.6106	0.0330998	0.217144	4.68776e-17	0.331867	2.90084e-11
7911	353.821	0.00107044	4.16432	2.25312e-23	17.6127	0.0332319	0.217171	4.82746e-17	0.331909	2.85588e-11
7912	353.866	0.0010702	4.16472	2.193e-23	17.6148	0.033366	0.217199	4.97105e-17	0.331951	2.81148e-11
7913	353.91	0.00106996	4.16512	2.13438e-23	17.6169	0.0335024	0.217226	5.11863e-17	0.331993	2.76764e-11
7914	353.955	0.00106971	4.16552	2.07723e-23	17.619	0.0336408	0.217254	5.2703e-17	0.332035	2.72434e-11
